"","County Name","CBSA","CBSA Name","ZIP","area_rent_br0","area_rent_br1","area_rent_br2","area_rent_br3","area_rent_br4","year"
"2363","Yakima County","49420","Yakima, WA MSA",98930,530,610,780,1070,1230,2016
"2364","Yakima County","49420","Yakima, WA MSA",98932,530,620,790,1090,1240,2016
"2365","Yakima County","49420","Yakima, WA MSA",98933,510,580,750,1030,1180,2016
"2366","Yakima County","49420","Yakima, WA MSA",98935,530,610,780,1070,1230,2016
"2367","Yakima County","49420","Yakima, WA MSA",98936,680,790,1010,1390,1590,2016
"2368","Yakima County","49420","Yakima, WA MSA",98937,580,670,860,1180,1350,2016
"2369","Yakima County","49420","Yakima, WA MSA",98938,450,510,660,910,1040,2016
"2370","Yakima County","49420","Yakima, WA MSA",98939,570,650,840,1160,1320,2016
"2371","Yakima County","49420","Yakima, WA MSA",98942,570,660,850,1170,1340,2016
"2372","Yakima County","49420","Yakima, WA MSA",98944,470,550,700,960,1100,2016
"2373","Yakima County","49420","Yakima, WA MSA",98947,450,510,660,910,1040,2016
"2374","Yakima County","49420","Yakima, WA MSA",98948,500,580,740,1020,1160,2016
"2375","Yakima County","49420","Yakima, WA MSA",98951,450,510,660,910,1040,2016
"2376","Yakima County","49420","Yakima, WA MSA",98952,510,590,760,1050,1200,2016
"2377","Yakima County","49420","Yakima, WA MSA",98953,610,700,900,1240,1420,2016
"2378","Yakima County","49420","Yakima, WA MSA",99350,490,570,730,1000,1150,2016
"2379",NA,"13380","Bellingham, WA MSA",98220,660,NA,970,1410,1710,2017
"2380",NA,"13380","Bellingham, WA MSA",98225,620,NA,910,1320,1600,2017
"2381",NA,"13380","Bellingham, WA MSA",98226,710,NA,1040,1510,1830,2017
"2382",NA,"13380","Bellingham, WA MSA",98227,660,NA,970,1410,1710,2017
"2383",NA,"13380","Bellingham, WA MSA",98228,660,NA,970,1410,1710,2017
"2384",NA,"13380","Bellingham, WA MSA",98229,740,NA,1080,1570,1900,2017
"2385",NA,"13380","Bellingham, WA MSA",98230,710,NA,1050,1530,1850,2017
"2386",NA,"13380","Bellingham, WA MSA",98231,660,NA,970,1410,1710,2017
"2387",NA,"13380","Bellingham, WA MSA",98237,660,NA,970,1410,1710,2017
"2388",NA,"13380","Bellingham, WA MSA",98240,790,NA,1160,1690,2040,2017
"2389",NA,"13380","Bellingham, WA MSA",98244,640,NA,940,1370,1660,2017
"2390",NA,"13380","Bellingham, WA MSA",98247,630,NA,920,1340,1620,2017
"2391",NA,"13380","Bellingham, WA MSA",98248,670,NA,980,1430,1730,2017
"2392",NA,"13380","Bellingham, WA MSA",98262,680,NA,1000,1460,1760,2017
"2393",NA,"13380","Bellingham, WA MSA",98264,610,NA,900,1310,1590,2017
"2394",NA,"13380","Bellingham, WA MSA",98266,630,NA,930,1350,1640,2017
"2395",NA,"13380","Bellingham, WA MSA",98276,660,NA,970,1410,1710,2017
"2396",NA,"13380","Bellingham, WA MSA",98281,560,NA,830,1210,1460,2017
"2397",NA,"13380","Bellingham, WA MSA",98283,550,NA,800,1130,1300,2017
"2398",NA,"13380","Bellingham, WA MSA",98284,710,NA,1030,1440,1660,2017
"2399",NA,"13380","Bellingham, WA MSA",98295,630,NA,930,1350,1640,2017
"2400",NA,"13380","Bellingham, WA MSA",98862,560,NA,830,1210,1460,2017
"2401",NA,"14740","Bremerton-Silverdale, WA MSA",98061,650,NA,1030,1470,1720,2017
"2402",NA,"14740","Bremerton-Silverdale, WA MSA",98110,720,NA,1130,1610,1890,2017
"2403",NA,"14740","Bremerton-Silverdale, WA MSA",98310,550,NA,860,1230,1440,2017
"2404",NA,"14740","Bremerton-Silverdale, WA MSA",98311,690,NA,1080,1540,1810,2017
"2405",NA,"14740","Bremerton-Silverdale, WA MSA",98312,620,NA,970,1390,1620,2017
"2406",NA,"14740","Bremerton-Silverdale, WA MSA",98314,650,NA,1030,1470,1720,2017
"2407",NA,"14740","Bremerton-Silverdale, WA MSA",98315,820,NA,1290,1840,2160,2017
"2408",NA,"14740","Bremerton-Silverdale, WA MSA",98322,650,NA,1030,1470,1720,2017
"2409",NA,"14740","Bremerton-Silverdale, WA MSA",98329,910,NA,1260,1830,2170,2017
"2410",NA,"14740","Bremerton-Silverdale, WA MSA",98337,470,NA,740,1060,1240,2017
"2411",NA,"14740","Bremerton-Silverdale, WA MSA",98340,980,NA,1540,2200,2580,2017
"2412",NA,"14740","Bremerton-Silverdale, WA MSA",98342,730,NA,1150,1640,1920,2017
"2413",NA,"14740","Bremerton-Silverdale, WA MSA",98345,650,NA,1030,1470,1720,2017
"2414",NA,"14740","Bremerton-Silverdale, WA MSA",98346,690,NA,1080,1540,1810,2017
"2415",NA,"14740","Bremerton-Silverdale, WA MSA",98353,650,NA,1030,1470,1720,2017
"2416",NA,"14740","Bremerton-Silverdale, WA MSA",98359,780,NA,1230,1760,2060,2017
"2417",NA,"14740","Bremerton-Silverdale, WA MSA",98364,650,NA,1030,1470,1720,2017
"2418",NA,"14740","Bremerton-Silverdale, WA MSA",98366,630,NA,1000,1430,1670,2017
"2419",NA,"14740","Bremerton-Silverdale, WA MSA",98367,760,NA,1200,1710,2010,2017
"2420",NA,"14740","Bremerton-Silverdale, WA MSA",98370,710,NA,1120,1600,1870,2017
"2421",NA,"14740","Bremerton-Silverdale, WA MSA",98380,950,NA,1490,2130,2490,2017
"2422",NA,"14740","Bremerton-Silverdale, WA MSA",98383,700,NA,1110,1590,1860,2017
"2423",NA,"14740","Bremerton-Silverdale, WA MSA",98392,630,NA,1000,1430,1670,2017
"2424",NA,"14740","Bremerton-Silverdale, WA MSA",98393,650,NA,1030,1470,1720,2017
