"","county","cbsa","region","state","zip","year","Bedrooms","Rent"
"14104","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98351,2017,"Three Bedrooms",1480
"14105","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98351,2017,"Four Bedrooms",1760
"14106","King County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Studio",950
"14107","King County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"One Bedroom",1070
"14108","King County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Two Bedrooms",1310
"14109","King County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Three Bedrooms",1900
"14110","King County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Four Bedrooms",2260
"14111","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Studio",950
"14112","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"One Bedroom",1070
"14113","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Two Bedrooms",1310
"14114","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Three Bedrooms",1900
"14115","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98354,2017,"Four Bedrooms",2260
"14116","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98360,2017,"Studio",1100
"14117","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98360,2017,"One Bedroom",1240
"14118","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98360,2017,"Two Bedrooms",1520
"14119","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98360,2017,"Three Bedrooms",2210
"14120","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98360,2017,"Four Bedrooms",2620
"14121","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Studio",870
"14122","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"One Bedroom",980
"14123","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Two Bedrooms",1200
"14124","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Three Bedrooms",1740
"14125","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Four Bedrooms",2070
"14126","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Studio",870
"14127","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"One Bedroom",980
"14128","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Two Bedrooms",1200
"14129","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Three Bedrooms",1740
"14130","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98367,2017,"Four Bedrooms",2070
"14131","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98371,2017,"Studio",840
"14132","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98371,2017,"One Bedroom",940
"14133","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98371,2017,"Two Bedrooms",1160
"14134","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98371,2017,"Three Bedrooms",1680
"14135","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98371,2017,"Four Bedrooms",2000
"14136","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98372,2017,"Studio",910
"14137","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98372,2017,"One Bedroom",1020
"14138","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98372,2017,"Two Bedrooms",1250
"14139","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98372,2017,"Three Bedrooms",1820
"14140","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98372,2017,"Four Bedrooms",2160
"14141","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98373,2017,"Studio",920
"14142","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98373,2017,"One Bedroom",1030
"14143","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98373,2017,"Two Bedrooms",1270
"14144","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98373,2017,"Three Bedrooms",1840
"14145","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98373,2017,"Four Bedrooms",2190
"14146","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98374,2017,"Studio",1070
"14147","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98374,2017,"One Bedroom",1200
"14148","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98374,2017,"Two Bedrooms",1480
"14149","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98374,2017,"Three Bedrooms",2150
"14150","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98374,2017,"Four Bedrooms",2550
"14151","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98375,2017,"Studio",1280
"14152","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98375,2017,"One Bedroom",1440
"14153","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98375,2017,"Two Bedrooms",1770
"14154","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98375,2017,"Three Bedrooms",2570
"14155","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98375,2017,"Four Bedrooms",3050
"14156","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98385,2017,"Studio",870
"14157","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98385,2017,"One Bedroom",980
"14158","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98385,2017,"Two Bedrooms",1200
"14159","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98385,2017,"Three Bedrooms",1740
"14160","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98385,2017,"Four Bedrooms",2070
"14161","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98387,2017,"Studio",1040
"14162","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98387,2017,"One Bedroom",1160
"14163","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98387,2017,"Two Bedrooms",1430
"14164","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98387,2017,"Three Bedrooms",2080
"14165","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98387,2017,"Four Bedrooms",2470
"14166","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98388,2017,"Studio",890
"14167","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98388,2017,"One Bedroom",1000
"14168","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98388,2017,"Two Bedrooms",1230
"14169","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98388,2017,"Three Bedrooms",1790
"14170","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98388,2017,"Four Bedrooms",2120
"14171","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98390,2017,"Studio",780
"14172","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98390,2017,"One Bedroom",870
"14173","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98390,2017,"Two Bedrooms",1070
"14174","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98390,2017,"Three Bedrooms",1550
"14175","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98390,2017,"Four Bedrooms",1850
"14176","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98391,2017,"Studio",1160
"14177","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98391,2017,"One Bedroom",1300
"14178","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98391,2017,"Two Bedrooms",1600
"14179","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98391,2017,"Three Bedrooms",2320
"14180","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98391,2017,"Four Bedrooms",2760
"14181","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98394,2017,"Studio",880
"14182","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98394,2017,"One Bedroom",990
"14183","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98394,2017,"Two Bedrooms",1220
"14184","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98394,2017,"Three Bedrooms",1770
"14185","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98394,2017,"Four Bedrooms",2100
"14186","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98395,2017,"Studio",870
"14187","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98395,2017,"One Bedroom",980
"14188","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98395,2017,"Two Bedrooms",1200
"14189","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98395,2017,"Three Bedrooms",1740
"14190","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98395,2017,"Four Bedrooms",2070
"14191","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98396,2017,"Studio",1040
"14192","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98396,2017,"One Bedroom",1170
"14193","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98396,2017,"Two Bedrooms",1440
"14194","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98396,2017,"Three Bedrooms",2090
"14195","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98396,2017,"Four Bedrooms",2480
"14196","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98401,2017,"Studio",870
"14197","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98401,2017,"One Bedroom",980
"14198","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98401,2017,"Two Bedrooms",1200
"14199","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98401,2017,"Three Bedrooms",1740
"14200","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98401,2017,"Four Bedrooms",2070
"14201","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98402,2017,"Studio",730
"14202","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98402,2017,"One Bedroom",820
"14203","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98402,2017,"Two Bedrooms",1010
"14204","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98402,2017,"Three Bedrooms",1470
"14205","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98402,2017,"Four Bedrooms",1740
"14206","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98403,2017,"Studio",740
"14207","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98403,2017,"One Bedroom",830
"14208","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98403,2017,"Two Bedrooms",1020
"14209","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98403,2017,"Three Bedrooms",1480
"14210","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98403,2017,"Four Bedrooms",1760
"14211","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98404,2017,"Studio",830
"14212","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98404,2017,"One Bedroom",930
"14213","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98404,2017,"Two Bedrooms",1140
"14214","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98404,2017,"Three Bedrooms",1660
"14215","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98404,2017,"Four Bedrooms",1970
"14216","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98405,2017,"Studio",720
"14217","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98405,2017,"One Bedroom",810
"14218","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98405,2017,"Two Bedrooms",1000
"14219","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98405,2017,"Three Bedrooms",1450
"14220","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98405,2017,"Four Bedrooms",1720
"14221","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98406,2017,"Studio",820
"14222","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98406,2017,"One Bedroom",920
"14223","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98406,2017,"Two Bedrooms",1130
"14224","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98406,2017,"Three Bedrooms",1640
"14225","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98406,2017,"Four Bedrooms",1950
"14226","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98407,2017,"Studio",910
"14227","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98407,2017,"One Bedroom",1030
"14228","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98407,2017,"Two Bedrooms",1260
"14229","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98407,2017,"Three Bedrooms",1830
"14230","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98407,2017,"Four Bedrooms",2170
"14231","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98408,2017,"Studio",900
"14232","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98408,2017,"One Bedroom",1010
"14233","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98408,2017,"Two Bedrooms",1240
"14234","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98408,2017,"Three Bedrooms",1800
"14235","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98408,2017,"Four Bedrooms",2140
"14236","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98409,2017,"Studio",810
"14237","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98409,2017,"One Bedroom",910
"14238","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98409,2017,"Two Bedrooms",1120
"14239","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98409,2017,"Three Bedrooms",1630
"14240","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98409,2017,"Four Bedrooms",1930
"14241","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98411,2017,"Studio",870
"14242","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98411,2017,"One Bedroom",980
"14243","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98411,2017,"Two Bedrooms",1200
"14244","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98411,2017,"Three Bedrooms",1740
"14245","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98411,2017,"Four Bedrooms",2070
"14246","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98416,2017,"Studio",870
"14247","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98416,2017,"One Bedroom",980
"14248","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98416,2017,"Two Bedrooms",1200
"14249","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98416,2017,"Three Bedrooms",1740
"14250","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98416,2017,"Four Bedrooms",2070
"14251","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98417,2017,"Studio",870
"14252","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98417,2017,"One Bedroom",980
"14253","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98417,2017,"Two Bedrooms",1200
"14254","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98417,2017,"Three Bedrooms",1740
"14255","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98417,2017,"Four Bedrooms",2070
"14256","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98418,2017,"Studio",850
"14257","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98418,2017,"One Bedroom",950
"14258","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98418,2017,"Two Bedrooms",1170
"14259","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98418,2017,"Three Bedrooms",1700
"14260","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98418,2017,"Four Bedrooms",2020
"14261","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98419,2017,"Studio",870
"14262","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98419,2017,"One Bedroom",980
"14263","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98419,2017,"Two Bedrooms",1200
"14264","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98419,2017,"Three Bedrooms",1740
"14265","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98419,2017,"Four Bedrooms",2070
"14266","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98421,2017,"Studio",870
"14267","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98421,2017,"One Bedroom",980
"14268","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98421,2017,"Two Bedrooms",1200
"14269","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98421,2017,"Three Bedrooms",1740
"14270","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98421,2017,"Four Bedrooms",2070
"14271","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98422,2017,"Studio",1100
"14272","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98422,2017,"One Bedroom",1240
"14273","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98422,2017,"Two Bedrooms",1520
"14274","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98422,2017,"Three Bedrooms",2210
"14275","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98422,2017,"Four Bedrooms",2620
"14276","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98424,2017,"Studio",860
"14277","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98424,2017,"One Bedroom",960
"14278","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98424,2017,"Two Bedrooms",1180
"14279","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98424,2017,"Three Bedrooms",1710
"14280","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98424,2017,"Four Bedrooms",2030
"14281","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98430,2017,"Studio",870
"14282","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98430,2017,"One Bedroom",980
"14283","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98430,2017,"Two Bedrooms",1200
"14284","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98430,2017,"Three Bedrooms",1740
"14285","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98430,2017,"Four Bedrooms",2070
"14286","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98433,2017,"Studio",1220
"14287","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98433,2017,"One Bedroom",1380
"14288","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98433,2017,"Two Bedrooms",1690
"14289","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98433,2017,"Three Bedrooms",2450
"14290","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98433,2017,"Four Bedrooms",2910
"14291","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98438,2017,"Studio",870
"14292","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98438,2017,"One Bedroom",980
"14293","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98438,2017,"Two Bedrooms",1200
"14294","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98438,2017,"Three Bedrooms",1740
"14295","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98438,2017,"Four Bedrooms",2070
"14296","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98439,2017,"Studio",900
"14297","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98439,2017,"One Bedroom",1010
"14298","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98439,2017,"Two Bedrooms",1240
"14299","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98439,2017,"Three Bedrooms",1800
"14300","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98439,2017,"Four Bedrooms",2140
"14301","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98443,2017,"Studio",840
"14302","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98443,2017,"One Bedroom",940
"14303","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98443,2017,"Two Bedrooms",1160
"14304","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98443,2017,"Three Bedrooms",1680
"14305","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98443,2017,"Four Bedrooms",2000
"14306","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98444,2017,"Studio",720
"14307","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98444,2017,"One Bedroom",810
